name,cuisine,price_level,lat,lon,image_url,category,category_international,opening_hours,address,facebook,phone,email,url,RunDate
Bar B Grill Delivery สาขาร่มเกล้า มีนบุรี ลาดกระบัง,หมูกระทะ/ปิ้งย่าง,251 - 500 บาท,13.78260033,100.7518544,https://img.wongnai.com/p/_-x_/2020/04/27/076ae36c1fdb4f559ad487e502c83ab5.jpg,หมูกระทะ/ปิ้งย่าง,Thai BBQ/Grill/BBQ,"{'open': False, 'message': 'จะเปิดในเวลา 11:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '199/57 ร่มเกล้า แขวง แสนแสบ เขตมีนบุรี กรุงเทพมหานคร ประเทศไทย', 'hint': 'อยู่ในหมู่บ้านเนเชอรัลวิลล์ ร่มเกล้า 11 บ้านอยู่ฝั่งขวามือ', 'subDistrict': {'id': 36598, 'name': 'มีนบุรี'}, 'district': {'id': 55, 'name': 'มีนบุรี'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,869787878,-,https://www.wongnai.com/delivery/businesses/553611Jj,6/29/2021 11:55
Hameedah Halal Food,อาหารมุสลิม/ฮาลาล,-,13.78984921,100.7462421,https://img.wongnai.com/p/_-x_/2020/04/05/16d8f6c1b4fe4602a8aa8f6868846023.jpg,อาหารมุสลิม/ฮาลาล,Muslim/Halal,-,"{'street': '139 ถนนร่มเกล้า แขวงแสนแสบ  เขตมีนบุรี  กรุงเทพ  10510', 'hint': '', 'subDistrict': {'id': 9, 'name': 'บวรนิเวศ'}, 'district': {'id': 2, 'name': 'พระนคร'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,627168570,-,https://www.wongnai.com/delivery/businesses/535013yM,6/29/2021 11:55
ข้าวมันไก่นายพลอยสูตรจีนโบราณขายมา50ปี(ข้างศูนย์ฮ้อนด้า),อาหารจานเดียว,ต่ำกว่า 100 บาท,13.68019093,100.6089652,https://img.wongnai.com/p/_-x_/2019/11/25/bbb5301362264cf2a0c2e9f2b7ae2905.jpg,อาหารจานเดียว,Rice Dish,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 06:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'สุขุมวิท66/1', 'hint': 'ข้างศูนย์ฮ้อนด้า', 'subDistrict': {'id': 945, 'name': 'สำโรงเหนือ'}, 'district': {'id': 932, 'name': 'เมืองสมุทรปราการ'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,955767290,cholticha.sir@bncc.ac.th,https://www.wongnai.com/delivery/businesses/433303CN,6/29/2021 11:55
ส้มล้น,เครื่องดื่ม/น้ำผลไม้,ต่ำกว่า 100 บาท,12.683747,101.248755,https://img.wongnai.com/p/_-x_/2020/08/06/e99be700ee2d469896c3db3131d1d749.jpg,เครื่องดื่ม/น้ำผลไม้,Beverage/Juice,"{'open': False, 'message': 'ชั่วคราว', 'temporaryCloseStartDate': {'iso': '2021-02-25T00:00:00+07:00', 'full': 'พฤ., 25 ก.พ. 2021 00:00:00', 'timePassed': '25 ก.พ. 2021'}, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '554 ถนนสุขุมวิท ตำบลเนินพระ อำเภอเมืองระยอง ระยอง 21000 ประเทศไทย', 'hint': '', 'subDistrict': {'id': 866, 'name': 'กะเฉด'}, 'district': {'id': 865, 'name': 'เมืองระยอง'}, 'city': {'id': 864, 'name': 'ระยอง'}}",ส้มล้นSomLont,946655515,k_audaud@hotmail.com,https://www.wongnai.com/delivery/businesses/601427om,6/29/2021 11:55
J BERRY Smoothie สีลม 19 ข้างตึก JTC,เครื่องดื่ม/น้ำผลไม้,ต่ำกว่า 100 บาท,13.72297461,100.5205399,https://img.wongnai.com/p/_-x_/2016/03/30/46f2d1a99b664bcb920501157090f6da.jpg,เครื่องดื่ม/น้ำผลไม้,Beverage/Juice,"{'open': False, 'message': 'จะเปิดในเวลา 08:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ซอย สีลม 19', 'hint': 'อยู่ในตลาดนัดข้างตึกJTC', 'subDistrict': {'id': 33, 'name': 'สุริยวงศ์'}, 'district': {'id': 30, 'name': 'บางรัก'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",https://www.facebook.com/jberrysmoothie/,985969595,jeabjeab5789@gmail.com,https://www.wongnai.com/delivery/businesses/229210FS,6/29/2021 11:55
หมูหม้อเทพ ปตท บางบ่อ,อาหารไทย,ต่ำกว่า 100 บาท,13.57788742,100.8061694,https://img.wongnai.com/p/_-x_/2020/09/21/212f022d2a824b6dbc9c35e3034dee7e.jpg,อาหารไทย,Thai,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 06:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ร้านอยู่ในปั๊ม ปตท ติดกับ 7-11', 'hint': '', 'subDistrict': None, 'district': None, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,816865657,-,https://www.wongnai.com/delivery/businesses/458797EA,6/29/2021 11:55
ก๋วยเตี๋ยวเรือศรีสามพราน อาหารตามสั่ง ห้วยพลู,ก๋วยเตี๋ยว,ต่ำกว่า 100 บาท,13.8744064,100.2010217,https://img.wongnai.com/p/_-x_/2020/08/19/ef70ab08a9f2415c9a5805c12b593b76.jpg,ก๋วยเตี๋ยว,Noodles,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 07:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถนนหลวงชนบทหมายเลข 3233 ถนน หมู่ 1  ', 'hint': '', 'subDistrict': {'id': 672, 'name': 'วัดละมุด'}, 'district': {'id': 654, 'name': 'นครชัยศรี'}, 'city': {'id': 602, 'name': 'นครปฐม'}}",-,983053804,-,https://www.wongnai.com/delivery/businesses/508233lI,6/29/2021 11:55
บ่าวโช,ร้านกาแฟ/ชา,ต่ำกว่า 100 บาท,6.9403467,100.4666,https://img.wongnai.com/p/_-x_/2021/01/30/9333b6bbe4b741b6bd4d91cb7740f999.jpg,ร้านกาแฟ/ชา,Coffee Shop/Tea House,"{'open': True, 'message': 'จนถึง 19:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '6 ซอย หยงสตาร์ ตำบลบ้านพรุ อำเภอหาดใหญ่ สงขลา 90250 ประเทศไทย', 'hint': '', 'subDistrict': {'id': 6652, 'name': 'บ้านพรุ'}, 'district': {'id': 1008, 'name': 'หาดใหญ่'}, 'city': {'id': 6542, 'name': 'สงขลา'}}",-,862952070,-,https://www.wongnai.com/delivery/businesses/753221xo,6/29/2021 11:55
ร้านแซ่บอินดี้ แอดสิงห์,อาหารจานเดียว,-,13.80351169,100.6973252,https://img.wongnai.com/p/_-x_/2021/06/25/334dc919f5d04bafa1c96b7de1b3bd97.jpg,อาหารจานเดียว,Rice Dish,"{'open': False, 'message': 'จะเปิดในเวลา 07:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '83 แยก 7 เสรีไทย แขวง คันนายาว เขตคันนายาว กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 36604, 'name': 'คันนายาว'}, 'district': {'id': 194, 'name': 'คันนายาว'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,928519162,-,https://www.wongnai.com/delivery/businesses/976586kC,6/29/2021 11:55
ร้านลุงยาว,ก๋วยเตี๋ยว/อาหารจานเดียว/อาหารเหนือ,ต่ำกว่า 100 บาท,13.80330214,100.4784332,https://img.wongnai.com/p/_-x_/2019/08/03/ec46510f2c89474dabd40a80004b4e54.jpg,ก๋วยเตี๋ยว/อาหารจานเดียว/อาหารเหนือ,Noodles/Rice Dish/Northern Food,"{'open': False, 'message': 'จะเปิดในเวลา 08:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถนนบางกรวย-ไทรน้อย', 'hint': 'ปั้มน้ำมัน ปตท. สามแยกบางกรวย', 'subDistrict': {'id': 744, 'name': 'วัดชลอ'}, 'district': {'id': 736, 'name': 'บางกรวย'}, 'city': {'id': 716, 'name': 'นนทบุรี'}}",https://www.facebook.com/ร้านลุงยาว,"8,149,164,720,851,510,000",-,https://www.wongnai.com/delivery/businesses/299853Cb,6/29/2021 11:55
M cafe ศูนย์กีฬากันอริ,คาเฟ่,ต่ำกว่า 100 บาท,13.7139959,100.4424591,https://img.wongnai.com/p/_-x_/2021/05/18/a9fa1458927f44e68f24aa2f7abc3e9a.jpg,คาเฟ่,Cafe,"{'open': False, 'message': 'จะเปิดในเวลา 09:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '423 ถ.เพชรเกษม แขวง บางหว้า เขตภาษีเจริญ กรุงเทพมหานคร 10160 ไทย', 'hint': 'ศูนย์กีฬากันอริ ชั้น 2 ', 'subDistrict': {'id': 111, 'name': 'บางหว้า'}, 'district': {'id': 110, 'name': 'ภาษีเจริญ'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,870560550,-,https://www.wongnai.com/delivery/businesses/846596TM,6/29/2021 11:55
บังหนานหม่าล่า,ปิ้งย่าง,-,7.016201775,100.4708606,https://img.wongnai.com/p/_-x_/2021/02/21/7fb963262d7643b085ef2b4fb2bc0052.jpg,ปิ้งย่าง,Grill/BBQ,"{'open': False, 'message': 'จะเปิดในเวลา 17:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '6, 11 ถนน ศรีนิล 1 ตำบล หาดใหญ่ อำเภอหาดใหญ่ สงขลา ประเทศไทย', 'hint': '', 'subDistrict': {'id': 6641, 'name': 'หาดใหญ่'}, 'district': {'id': 1008, 'name': 'หาดใหญ่'}, 'city': {'id': 6542, 'name': 'สงขลา'}}",-,612508922,-,https://www.wongnai.com/delivery/businesses/777031ob,6/29/2021 11:55
เรื่องหนมหนม,อาหารเช้า,-,13.692887,100.453923,https://img.wongnai.com/p/_-x_/2021/06/28/6a4fb30a752048b482363a86a331c90b.jpg,อาหารเช้า,Breakfast/Brunch,"{'open': False, 'message': 'จนถึง 23:59', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '42/5ม.2 ซอย เอกชัย 22แขวง บางขุนเทียน เขตจอมทอง กรุงเทพมหานคร ประเทศไทย', 'hint': 'เข้ามาเกือบสุดซอยเลยร้านค้าร้านสุดท้ายมา', 'subDistrict': {'id': 108, 'name': 'บางขุนเทียน'}, 'district': {'id': 161, 'name': 'จอมทอง'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,930262290,-,https://www.wongnai.com/delivery/businesses/973595kR,6/29/2021 11:55
Snoozzze,ร้านกาแฟ/ชา,ต่ำกว่า 100 บาท,13.7192673,100.517349,https://img.wongnai.com/p/_-x_/2020/09/23/fb82b985fcc84bd58118a767524c4a24.jpg,ร้านกาแฟ/ชา,Coffee Shop/Tea House,"{'open': False, 'message': 'จะเปิดในเวลา 10:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '28/1 ถนน เจริญเวียง แขวง สีลม เขตบางรัก กรุงเทพมหานคร ประเทศไทย', 'hint': 'ติดส้มตำพี่ทอง', 'subDistrict': {'id': 32, 'name': 'สีลม'}, 'district': {'id': 30, 'name': 'บางรัก'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",https://www.facebook.com/Snoozzze,829822920,snoozzzehostel@gmail.com,https://www.wongnai.com/delivery/businesses/632424ML,6/29/2021 11:55
อิ่มหมี คาเฟ่,คาเฟ่/อาหารนานาชาติ/ของหวาน,ต่ำกว่า 100 บาท,8.014745,98.318116,https://img.wongnai.com/p/_-x_/2017/12/07/af2eededd25947ea8f098b2872e14e1a.jpg,คาเฟ่/อาหารนานาชาติ/ของหวาน,Cafe/International Food/Dessert,"{'open': True, 'message': 'จนถึง 20:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถนน ดอนจอมเฒ่า', 'hint': 'อยู่ใกล้ๆร้าน บาร์เบอร์ตัดผมชาย ตรงหัวโค้ง ทางไปบ้านดอน', 'subDistrict': {'id': 858, 'name': 'เชิงทะเล'}, 'district': {'id': 857, 'name': 'ถลาง'}, 'city': {'id': 843, 'name': 'ภูเก็ต'}}",https://www.facebook.com/Emmeecafe/,088-752-5561,-,https://www.wongnai.com/delivery/businesses/301358jV,6/29/2021 11:55
แม่เดือนอิสาน&เวียดนาม,อาหารตามสั่ง/อาหารไทย,ต่ำกว่า 100 บาท,7.866598,98.374412,https://img.wongnai.com/p/_-x_/2021/03/10/4c582894c2244287b848786ca2a5b19c.jpg,อาหารตามสั่ง/อาหารไทย,À La Carte/Thai,"{'open': True, 'message': 'จนถึง 22:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ซอย ไพศาล', 'hint': 'เข้ามาจากปากซ.ไพศาล  ประมาณ200เมตร', 'subDistrict': {'id': 848, 'name': 'ตลาดเหนือ'}, 'district': {'id': 844, 'name': 'เมืองภูเก็ต'}, 'city': {'id': 843, 'name': 'ภูเก็ต'}}",-,093-638-4242,-,https://www.wongnai.com/delivery/businesses/235819uD,6/29/2021 11:55
